,agent,opponent,episode,num_actions,episode_reward,cumulative_reward,time_per_episode,action_history,q_total,q_mean
0,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,0,99,1,1,5.423611640930176,"[2, 0, 1, 3, 0, 2, 0, 1, 1, 2, 3, 1, 0, 0, 2, 3, 1, 1, 3, 0, 3, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 2, 0, 3, 2, 0, 1, 3, 0, 0, 1, 0, 3, 0, 3, 2, 0, 0, 1, 3, 3, 2, 1, 1, 2, 1, 3, 2, 1, 2, 2, 0, 2, 1, 0, 1, 1, 1, 0, 1, 2, 3, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 3, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1]",0.061005915108025374,0.006778435012002819
1,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,1,0,-1,0,0.6341531276702881,[0],0.011005915108025371,0.0011005915108025371
2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,2,16,1,1,1.907073736190796,"[1, 3, 1, 1, 3, 3, 0, 2, 3, 2, 2, 0, 0, 1, 3, 1, 1]",0.06350591510802538,0.005773265009820489
3,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,3,5,1,2,0.008157968521118164,"[3, 2, 3, 3, 2, 1]",0.11338091510802538,0.009448409592335448
4,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,4,2,-1,1,0.004060983657836914,"[1, 3, 2]",0.06338091510802538,0.0048754550083096445
5,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,5,0,-1,0,0.0009992122650146484,[3],0.013380915108025374,0.0009557796505732409
6,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,6,36,2,2,0.042177438735961914,"[2, 3, 0, 2, 0, 3, 0, 0, 2, 0, 1, 1, 3, 2, 1, 1, 1, 3, 2, 1, 2, 1, 1, 0, 1, 2, 3, 1, 2, 2, 2, 3, 3, 2, 3, 1, 1]",0.12242798760845368,0.0068015548671363155
7,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,7,6,-1,1,0.0060520172119140625,"[1, 1, 1, 1, 1, 1, 0]",0.07480298760845368,0.004155721533802982
8,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,8,46,2,3,0.047214508056640625,"[1, 0, 0, 0, 2, 0, 3, 0, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 1, 1]",0.16966388056761902,0.008929677924611528
9,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,9,0,-1,2,0.0010035037994384766,[1],0.11966382288385774,0.006298095941255671
10,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,10,28,2,4,0.028150081634521484,"[1, 1, 0, 0, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 1, 1]",0.21788716043821407,0.011467745286221792
11,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,11,39,2,6,0.03613090515136719,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 2, 3, 2, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 1, 1]",0.3220192099373086,0.01533424809225279
12,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,12,0,-1,5,0.0009999275207519531,[2],0.27439420993730856,0.013066390949395646
13,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,13,28,2,7,0.026161670684814453,"[1, 2, 1, 1, 0, 0, 2, 2, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 1, 1, 1]",0.3777411893671127,0.017170054062141487
14,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,14,9,-1,6,0.010074853897094727,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 2]",0.3299736298654909,0.014998801357522313
15,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,15,35,2,8,0.03222036361694336,"[1, 0, 0, 2, 2, 2, 3, 0, 2, 0, 2, 3, 2, 3, 2, 3, 2, 2, 3, 2, 3, 0, 2, 2, 3, 2, 3, 2, 2, 2, 3, 2, 2, 1, 1, 1]",0.4520098729041815,0.018833744704340894
16,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,16,6,-1,7,0.0069997310638427734,"[1, 1, 1, 1, 1, 1, 1]",0.40405414078690927,0.01683558919945455
17,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,17,92,2,9,0.08157920837402344,"[3, 0, 0, 2, 2, 2, 3, 1, 0, 2, 3, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 2, 2, 1, 2, 3, 0, 2, 2, 2, 2, 3, 2, 2, 3, 1, 2, 2, 3, 2, 3, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3, 2, 0, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 3, 1, 1]",0.5480801924205034,0.021923207696820136
18,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,18,2,-1,8,0.002000570297241211,"[1, 0, 2]",0.5044840337590235,0.02017936135036094
19,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,19,1,-1,7,0.0019974708557128906,"[1, 1]",0.4597336597779928,0.01838934639111971
20,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,20,17,2,9,0.015149593353271484,"[1, 1, 0, 0, 2, 2, 3, 2, 3, 1, 2, 2, 2, 2, 2, 1, 1, 1]",0.5765276380847295,0.02306110552338918
21,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,21,31,2,11,0.03220176696777344,"[1, 0, 0, 2, 0, 0, 0, 3, 0, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 0, 0, 2, 2, 2, 3, 2, 2, 3, 1, 0, 1, 1]",0.6944596834853203,0.026709987826358472
22,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,22,6,-1,10,0.006063699722290039,"[1, 0, 0, 2, 3, 2, 2]",0.6818098537452474,0.026223455913278744
23,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,23,0,-1,9,0.0010004043579101562,[2],0.6364176615780128,0.024477602368385108
24,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,24,0,-1,8,0.0009999275207519531,[1],0.5914217997662155,0.022746992298700593
25,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,25,34,2,10,0.031189918518066406,"[1, 1, 0, 0, 2, 2, 2, 2, 2, 3, 2, 3, 3, 2, 3, 2, 3, 2, 3, 2, 2, 0, 2, 3, 3, 2, 2, 2, 2, 3, 2, 3, 3, 1, 1]",0.7050594364806222,0.027117670633870085
