,agent,opponent,episode,num_actions,episode_reward,cumulative_reward,time_per_episode,action_history,q_total,q_mean
0,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,0,0,-1,-1,0.45839571952819824,[3],0,0
1,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,1,67,2,1,6.357889413833618,"[3, 2, 3, 0, 3, 3, 2, 1, 3, 1, 1, 3, 0, 3, 2, 1, 0, 1, 3, 3, 2, 0, 1, 3, 3, 1, 1, 3, 0, 0, 0, 3, 2, 3, 2, 1, 0, 3, 3, 2, 0, 1, 3, 3, 1, 2, 3, 1, 0, 3, 3, 0, 3, 1, 0, 2, 1, 1, 0, 0, 2, 1, 3, 3, 2, 1, 2, 1]",0,0
2,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,2,3,-1,0,0.007109165191650391,"[3, 0, 2, 2]",0,0
3,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,3,0,-1,-1,0.002000093460083008,[2],0,0
4,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,4,11,2,1,0.7711660861968994,"[0, 1, 0, 3, 2, 0, 3, 2, 2, 1, 1, 1]",0,0
5,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,5,1,-1,0,0.00500035285949707,"[3, 1]",0,0
6,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,6,10,1,1,0.021999597549438477,"[1, 3, 1, 1, 1, 1, 3, 2, 2, 2, 1]",0,0
7,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,7,8,-1,0,0.017104387283325195,"[2, 0, 1, 2, 3, 2, 2, 2, 2]",0,0
8,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,8,10,-1,-1,0.0230715274810791,"[1, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1]",0,0
9,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,9,2,-1,-2,0.0049991607666015625,"[1, 3, 0]",0,0
10,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,10,0,-1,-3,0.002000093460083008,[1],0,0
11,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,11,10,1,-2,0.018999576568603516,"[1, 2, 0, 2, 0, 2, 2, 3, 2, 2, 1]",0,0
12,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,12,38,2,0,0.07699990272521973,"[0, 0, 0, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 0, 1, 0, 3, 1, 0, 2, 3, 2, 0, 3, 2, 3, 1, 2, 3, 2, 1, 1, 0, 1, 1]",0,0
13,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,13,2,-1,-1,0.007002592086791992,"[0, 0, 3]",0,0
14,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,14,18,-1,-2,0.03999757766723633,"[0, 1, 3, 3, 3, 1, 3, 0, 2, 3, 3, 3, 3, 0, 0, 1, 3, 1, 1]",0,0
15,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,15,2,-1,-3,0.006999969482421875,"[0, 0, 1]",0,0
16,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,16,4,1,-2,0.009999752044677734,"[3, 2, 2, 3, 1]",0,0
17,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,17,3,1,-1,0.00899958610534668,"[1, 2, 3, 1]",0,0
18,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,18,2,-1,-2,0.00500035285949707,"[0, 2, 0]",0,0
19,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,19,0,-1,-3,0.0019998550415039062,[0],0,0
20,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,20,6,-1,-4,0.012999534606933594,"[0, 3, 3, 3, 1, 3, 0]",0,0
21,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,21,31,0,-4,0.06700348854064941,"[2, 1, 0, 2, 0, 2, 3, 3, 2, 1, 1, 3, 3, 0, 0, 2, 1, 1, 2, 2, 2, 2, 2, 2, 3, 2, 3, 1, 3, 0, 2, 3]",0,0
22,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,22,40,2,-2,0.0840003490447998,"[3, 3, 1, 2, 0, 0, 0, 0, 2, 3, 3, 3, 1, 2, 2, 2, 2, 3, 0, 2, 3, 2, 2, 0, 2, 3, 2, 3, 2, 3, 2, 3, 2, 0, 2, 2, 2, 1, 1, 2, 1]",0,0
23,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,23,71,0,-2,0.14271306991577148,"[0, 0, 0, 0, 3, 0, 2, 2, 2, 0, 3, 2, 2, 2, 2, 2, 0, 0, 3, 2, 3, 0, 0, 3, 2, 2, 3, 1, 0, 0, 3, 3, 0, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 3, 3, 2, 3, 2, 1, 2, 2, 1, 0, 0, 3, 2, 1, 1, 2, 2, 2, 3, 3, 3, 3]",0,0
24,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,24,0,-1,-3,0.0019996166229248047,[2],0,0
25,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,25,0,-1,-4,0.002000093460083008,[0],0,0
26,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,26,0,-1,-5,0.0020875930786132812,[1],0,0
27,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,27,1,-1,-6,0.004001140594482422,"[1, 0]",0,0
28,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,28,61,2,-4,0.13380789756774902,"[2, 0, 3, 3, 2, 0, 0, 2, 2, 3, 1, 2, 2, 3, 0, 0, 3, 1, 3, 1, 2, 2, 0, 0, 1, 2, 0, 2, 2, 3, 0, 2, 1, 1, 0, 0, 0, 0, 3, 3, 0, 2, 0, 3, 2, 2, 2, 3, 1, 2, 3, 1, 2, 3, 3, 2, 3, 2, 1, 2, 1, 1]",0,0
29,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,29,28,2,-2,0.059534311294555664,"[2, 3, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 2, 1, 2, 1, 3, 1, 0, 1, 1, 1, 2, 2, 0, 1, 1, 1]",0,0
30,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,30,0,-1,-3,0.0019989013671875,[0],0,0
31,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,31,22,2,-1,0.05043292045593262,"[0, 2, 2, 0, 0, 1, 3, 0, 3, 0, 1, 3, 0, 0, 2, 2, 1, 2, 2, 2, 2, 1, 1]",0,0
32,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,32,2,-1,-2,0.0070002079010009766,"[1, 3, 1]",0,0
33,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,33,10,-1,-3,0.02226710319519043,"[0, 3, 3, 0, 3, 0, 0, 0, 0, 0, 1]",0,0
34,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,34,0,-1,-4,0.0020003318786621094,[0],0,0
35,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,35,13,2,-2,0.025132417678833008,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 1, 1, 1]",0,0
36,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,36,2,-1,-3,0.005124807357788086,"[0, 3, 3]",0,0
37,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,37,7,1,-2,0.015064001083374023,"[3, 2, 0, 3, 0, 0, 2, 1]",0,0
38,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,38,11,1,-1,0.022219181060791016,"[0, 0, 0, 0, 3, 3, 0, 3, 3, 3, 3, 1]",0,0
39,"DQN_LLM_{'hidden_size': 128, 'learning_rate': 0.001, 'gamma': 0.99, 'epsilon': 1.0, 'epsilon_min': 0.01, 'epsilon_decay': 0.995, 'memory_size': 10000, 'batch_size': 64, 'target_update': 10}",,39,1,-1,-2,0.005001068115234375,"[3, 0]",0,0
